price,predicted_price_lm,predicted_price_gbdt
1231,1303.6737718620384,1339.434998191296
3545,4155.355629266846,3833.7217117840382
1056,1317.1678284608302,1355.8602683900972
4455,6293.919581157686,6148.064347958323
7968,9882.638723312095,10824.746324780592
3219,2557.138421037386,2688.655848309767
626,731.0363846594033,695.9852958254263
801,1046.4860796638652,1035.688121119633
3208,2393.6341646900905,2505.460108201219
6030,4567.791276646345,5221.577938290429
526,631.8489550016568,673.7257746020118
3017,1258.2823180419894,1389.2121623789305
729,843.5227998808665,793.0091127534629
818,963.7876254326727,895.3280512449487
2440,1732.363682572889,1745.3430199067784
4234,4170.317520443525,3955.5937273123086
3879,4255.519507313184,4288.4273383879345
5543,4597.29114869153,4942.449928226015
6809,5222.186762271918,5787.030175793625
11437,10628.42168331343,10905.093388998324
5726,6750.223368077099,6819.100459106691
2694,3103.638039279012,2961.504640852794
13823,7945.4004829500855,8114.6996468109855
17247,14926.175707177994,14873.759312317725
1208,800.3354567825751,806.7514706062711
2405,2577.1215270030552,2721.1453586028483
1378,1365.7171452159264,1471.0954668600712
1781,1393.9758763617842,1558.2100013016607
12338,13572.024087379248,13789.003882662215
2870,1435.8399549401586,1660.0099276870058
6558,5194.440381918918,5953.670445264176
4490,7460.592673327345,6956.033898677179
3915,4675.391560640526,4491.720842090135
3494,3071.8154088851056,2987.2787711057936
1919,1545.0405957197545,1724.3401811918432
6387,9679.558845233603,10098.058431504382
1053,933.0975932652794,920.5244309606884
14165,10119.812799553902,10650.15865562737
5988,6596.820176991777,6589.0306639967
906,785.853426362843,810.2856371407338
2952,2642.819748071197,2783.697972577062
8421,9765.440156327493,10438.646177436685
700,867.9033566341782,861.2523923680681
666,757.0780866812976,799.0492428613333
3428,2738.2731285916852,2750.0469202591867
721,789.5791599358729,639.1784626773418
702,931.4056434844231,883.8290093138515
1727,1484.4946726855642,1594.4865567788725
4633,5275.579662154048,5700.765115742323
14915,10014.421784167142,11100.346037799081
720,666.7663626828861,651.4067271612307
2998,2787.582636621009,2896.409693485871
624,636.7673789194616,708.7879775770921
6870,6474.905405541243,6229.363506236884
3812,4099.556268523058,4239.829174030553
3011,5165.725474779274,4619.5277170313975
1041,880.0474014197292,849.5289210505892
3499,2056.0934473438806,2052.351055304398
2066,1761.5659953142197,1851.6901759461455
16149,13531.467160457445,14165.86698134823
645,704.5238444640222,753.9222391591662
3808,4525.920404872165,4671.811450849289
11322,11408.545961947239,13658.5517988141
2420,2695.382866247545,2887.4468822922777
2378,1302.3814710549036,1300.6590622262286
1388,1450.5269696957168,1594.4865567788725
453,668.8027699659362,681.0493415295517
4639,4316.192683564753,4058.9085518825436
642,573.2287999599654,594.6841310624678
6600,4783.359986745027,5650.567888318985
898,1026.464377776537,992.605152131968
4171,4884.003143363908,5416.644900520304
12459,11602.036972349317,11878.775181707466
1425,1526.1792861989268,1650.9709573218313
11956,8748.917709959429,8432.58763495884
566,540.4471824663234,597.8446407629971
2680,3118.3585985931477,2961.504640852794
706,777.9591276585038,798.5916101911722
1892,1490.7208681176232,1571.6655407231156
339,596.1744009810399,594.1378852488426
1957,1664.1302474071595,1702.0008131704533
5543,5253.980079119113,5703.513231329315
1668,1659.3045388985624,1766.289252547436
811,867.495451482865,814.3176045031374
12512,10367.014767007067,10880.900464911923
2856,3253.830544445466,3341.63647969829
2684,2728.384211622247,2852.367562155929
1277,1462.6062619119887,1656.6211545494891
2633,2549.4918834234313,2626.919450198671
8533,6705.287033287421,6662.876261157543
478,532.1067974893002,618.1814326618099
1158,999.2873271506403,979.8819352223352
1257,971.1595634588564,936.0696207300392
533,733.5737942174462,711.6913986909619
608,660.3859071999149,619.9655903276313
7810,7237.572975742789,7597.1797338757515
1227,1365.8608929969957,1510.8525383047245
2795,2559.851816808775,2557.6916601330136
12342,8971.058824684036,8799.76565518562
13986,14104.324196427055,14334.661607754846
12030,9761.894936868273,10464.850148816762
765,772.3982915264905,806.7514706062711
2295,3634.9178123037927,3352.6856658403894
3850,4798.026176981487,5355.8825923949
3959,4490.406601569611,4871.593956564222
5132,4694.366364538701,5634.2023953840735
9691,5321.942772213871,6138.289242075057
2506,1182.3473547450267,1072.7580119384668
7673,7946.081277860788,7316.79019308979
6062,5364.842686088816,6159.727147143968
773,774.3886600235816,806.7514706062711
7652,11949.601781677431,12097.69186163003
4932,4909.925675692857,5526.724997220741
504,781.2414315847768,710.2143377028472
1111,966.0469061134156,904.5343367877215
5386,5306.395412506249,6159.7428688665395
4892,5458.1704709519245,6125.151802875184
1143,1532.9695883088773,1652.7751133699498
4366,5573.997995983831,5864.418775652246
2964,2561.5784341133494,2619.93514129649
4546,4671.201621033088,5250.255960045863
1697,2087.3440559723736,2115.6168649327433
2724,1640.8240803107653,1771.213716565131
1179,1087.2101233606934,974.2678255419002
1765,1562.482281694221,1657.07198698471
1920,1432.3359605247515,1610.160277414145
4353,5317.57100657612,6139.403327034814
4037,4086.4628411557005,4164.454493666421
10844,7053.821073998137,6948.608348627224
1749,1428.6385192295922,1652.7751133699498
7623,5793.3109699208335,5712.72587545513
8157,5175.6574913377735,5891.739393823813
15948,12610.32225322365,12531.917069973766
3892,4888.1088627256695,5565.788005006537
7273,5984.074316198988,6546.356913212737
477,721.4855215359913,694.1077100327548
1878,2088.5125977156786,2052.351055304398
868,745.3824559099385,799.0492428613333
1410,1378.388636239059,1517.5563439954153
744,1017.5355554770541,904.8994148525047
6787,5001.4247797359885,5866.717077664541
11115,6409.766879638799,6868.2658102592495
982,975.6568153128819,939.6968668007275
3206,2677.142728505365,2848.1301962257817
402,462.2593787031393,596.2679140436184
12978,12836.526664079129,12726.42125422322
2894,3275.707663952902,3167.593007328417
7565,4787.012198517339,5339.382683654418
2444,3543.6515086959685,3220.7423662331
694,755.9818930745313,806.7514706062711
10821,12095.942144123841,12272.125709305856
596,770.6019669938539,792.8055446159369
2437,2064.655206719949,2029.3837869423926
6346,9477.078112568857,9563.895913921147
1963,1712.290727453747,1834.308367130878
3346,3824.3367544122343,3827.9095521078934
2612,1851.496811215073,1920.4165920580888
4068,3621.7643767335353,3722.900216582127
4600,3911.6343436927427,3834.124124766098
4588,4738.747789078679,5463.314377920633
4679,5377.463249708158,6125.151802875184
2293,2459.5327418242323,2475.727506236207
2313,3154.3188640799403,2944.8637479731437
734,670.4156833866895,740.3965299648469
4497,5884.909806575494,6116.886533400267
1700,1964.8344041134744,1971.3447925508663
1033,782.9978286952713,792.8055446159369
2420,3123.2682695279887,2905.8021613868505
772,682.6678254170557,758.2258457824807
932,811.2103428270079,780.6305426137973
561,692.914681424823,719.3240415534939
4013,5096.323026015134,5836.298965611777
11820,10607.84631646318,11201.616761187288
6411,5467.689131201231,6048.009099844821
11130,7792.990395696049,7818.609837673574
1773,2091.888152995536,2052.351055304398
945,892.8560616642784,717.6753957948008
507,776.2165670739928,705.3038289375729
4939,8317.236505955661,8243.96631895939
756,727.6188422724827,799.0492428613333
6096,5227.601555484543,5887.84169205691
4051,3980.211422971574,4024.554107004624
1265,1459.1949253203868,1621.2411849338694
614,746.0253014959426,799.0492428613333
2862,2353.6409284802726,2382.672166562368
538,855.7966342477497,825.060874735712
3204,2265.978942061628,2220.3181427754507
14372,9566.880480479695,10390.791480696438
2549,2428.3855069490896,2552.7079045541986
9150,10544.512553479048,11073.369786946156
363,514.3612016341374,618.1814326618099
829,828.2684397668608,818.8807126392887
619,651.2107775648802,676.7413732038469
2331,2415.2184504263255,2408.8004241097074
3294,2820.8595055162473,2500.683038056981
2529,3218.4921625378483,3167.593007328417
2586,2969.9518667351495,2575.344692840398
4670,4464.665265282793,4302.605760808621
5703,7469.242170542496,7813.065704056647
2101,2639.8913489842002,2733.8017221546706
1688,1420.770085671121,1594.4865567788725
748,790.2631969056572,808.4080513480623
8627,5204.862705709293,5817.207321298922
4649,4548.947654173858,4951.011812463994
1715,1385.7639148968456,1559.635417697874
449,681.3155220821747,744.2799197921465
419,456.98742865272214,515.0887483622641
7090,7944.351537144695,7561.27133325632
8820,8922.633335496337,7853.8642696297975
1002,746.9794274876148,792.8055446159369
2753,2861.990642658229,2822.1749437492704
5091,6329.981815264977,6245.124410135617
4884,6388.420093312286,5897.979568847712
11873,10899.55772515842,10299.269299729589
15100,12060.799948617761,12057.035100401645
5744,7993.488167485947,7551.486128672401
5497,4819.535161116049,5718.015457575208
2769,2918.7264901556605,2961.504640852794
1192,1042.9864720436867,962.4680559761717
882,942.2179428785762,881.6882215771202
1991,1934.9410586298059,1900.055028412671
749,683.3103037823151,595.9188077026985
14709,10211.631503871826,11054.183958267853
1847,1676.9181054959975,1783.177551493746
6970,6027.824479036073,6531.140282109606
4205,2626.93462687779,2804.05953622248
393,652.0929769731193,608.5105075266288
3529,2557.551370107772,2575.5767732386093
13686,9753.148197042112,10403.290084520471
4212,5698.559908836712,5726.519402403839
1795,1946.6403507113687,1951.3985750017387
460,738.4298302288354,709.7102167648801
3535,2567.602401450425,2665.154953792438
1565,1400.312046877472,1548.5545101781495
2927,3964.1022179679417,3902.067092429639
11986,9423.679076947947,10060.459333146677
5363,5884.407385818035,5791.5436842464205
608,642.720857290703,691.5514061820801
425,634.6523312787317,670.5652649014826
855,985.5508911111767,1003.9500692712894
413,742.3971643969907,800.9268286540048
6652,7019.244220163595,7108.8739457648835
730,760.2723186381648,806.7514706062711
807,935.3331948512631,907.6021549543015
1033,775.2895623089261,808.6290563989427
4559,4734.490500216738,5370.055919706769
2681,2303.7715475710197,2411.381258178152
1872,1374.186933990554,1551.3687514809294
14931,10574.651147625516,10985.765014610746
2616,2579.562645371181,2685.516517437856
729,828.1789323492791,815.489511128156
9503,5245.841852839055,6105.060385731197
4455,7354.545163049179,7001.223337571356
906,790.7616306403577,798.5916101911722
824,1049.7109554927943,1051.7995356814188
624,985.9599798300179,979.8819352223352
10232,10328.058702862392,11226.360209669387
2559,2721.3354205770033,2887.4468822922777
6666,6991.6760986266445,7186.0166487952465
780,717.7227044047014,753.9783839644344
17010,16719.114407595313,15580.319333339176
4693,3927.3123050106897,4024.099207636276
4235,5716.102378583194,6246.008516411591
2544,3488.578438377013,3220.7423662331
6209,4635.776886800323,5266.169941883096
9959,10264.80549032773,10150.785912775933
11525,10504.167074189989,11035.785496861636
11596,11564.791746367026,11556.327175492506
3626,2505.895870113685,2635.6451983295065
806,688.903834051802,754.9533799703858
1882,1461.19143008921,1703.9786175464253
3360,4300.139195436798,4764.510922937112
928,743.0768330959877,806.7514706062711
7555,6564.174494427011,6229.363506236884
1935,1385.3169362699366,1526.0446643721623
3965,6554.287882023615,6312.289346164184
1620,1513.787123068428,1724.3401811918432
911,668.7854719504918,756.3482599898092
7535,6290.95610943555,6273.195427465418
1625,1091.1099184975183,1062.3760472859367
4015,2729.837175536604,2896.409693485871
790,815.3906682797393,743.3585564415931
7539,4956.432362337283,5718.015457575208
802,667.3276104878186,744.2799197921465
625,668.4197498018405,711.2774010929104
6699,4473.480736116535,5099.0594684979205
450,725.5913000275931,753.9222391591662
1723,2016.7539464830497,2215.6717521391547
545,769.8538214245764,716.4035237959447
805,763.7135008294368,800.9268286540048
2943,2820.27496508939,2936.5718117519596
1302,1362.1698209948422,1528.1929465327316
3443,3269.261919746112,3092.4619151496954
9324,8860.867227288616,9034.043907295034
1746,1698.2348935909245,1764.2963434392248
990,982.4364874094947,965.032182320301
8810,9190.71674240866,7550.352350237113
15415,11341.228611083177,11365.139717428117
1088,1008.2805215879449,1018.7998221733237
974,794.2739187774191,806.7514706062711
5863,6949.875793230887,6876.538334826488
2096,2660.3789495125097,2838.4354327677183
684,645.946062225435,701.6901978080472
932,1056.0157924255052,1039.1613858187409
492,736.9990577305294,800.9268286540048
1664,2112.6705371792877,2093.6817333340746
1105,1404.4624225312957,1616.498557892738
436,489.9302742499092,588.4375333579035
8915,7618.11499529159,7372.589405072277
1290,966.8038533933529,900.4607040121457
872,669.5665550235424,742.402333999475
803,771.3562978565137,803.2782059071634
447,611.2958475596951,647.4559354252142
2606,2384.8261492793313,2432.0127406505803
2058,2205.0702821685454,2267.6003493800026
4063,4583.649350313215,4470.64004168812
15992,15546.312640502052,15569.00993057597
524,671.0581438131769,740.3965299648469
1624,1410.0807029160624,1534.9381528106828
840,679.3754490057973,756.3482599898092
698,696.221105548241,767.8681651495004
4312,3058.3041220622918,3641.0937186413807
948,1030.0032097893593,983.6372921603174
755,996.0201975321704,965.032182320301
4630,5163.523131879589,5907.209568128832
7506,7507.42400728677,7758.292692063714
4740,5545.163560671248,6147.5683592952855
13168,8715.049118444138,8557.091621734295
1692,1377.4784087598516,1548.5545101781495
1140,896.5620382165513,910.4158903580043
5640,3908.599244433437,3621.144640654712
2318,2668.115592784017,2724.833203504352
6098,4527.473874285994,4914.051663735686
1612,2148.160400461236,2084.445595037707
5746,6576.385750820379,6352.341957489005
1093,1132.8818369666542,1062.3760472859367
8887,11557.699305995893,12136.558212226078
1076,1025.8172043793195,1031.437972036001
4740,3395.6696112721165,3208.9929176530845
4955,5849.373820724683,6246.008516411591
1698,1606.6083378793696,1705.644553439322
7956,7734.113930013215,7793.492451586105
1235,1053.4064388305953,956.0804862227828
8925,11614.748344606982,11536.39628863895
10580,6953.0145341109055,7019.1193093362035
2107,2339.999921718633,2347.6449393565536
754,793.3757346085898,773.2455213350561
13710,9878.194883378354,10650.15865562737
3282,3262.5616647069683,3027.8223391733327
2590,2683.9872478349034,2658.0107627235893
11576,13580.662267053922,12772.193594523953
1155,1173.996969604719,1139.0559325487213
826,651.5109132672277,726.4506039745127
4228,4027.7549435414317,4062.2137507124285
4662,5024.418748548368,5321.006460941979
16111,13469.408320520975,14044.602437521286
3219,6049.355026489173,6083.831172173254
3615,3631.89156430564,3682.8418522444344
5250,5409.139903292514,5765.627467118835
14205,9234.810799358655,9034.680431923149
5129,4924.105759517208,5561.501549637623
3644,3938.6587636344198,4016.372364583311
6349,5092.572561031696,5891.739393823813
1312,1452.974344963143,1581.4211945770453
608,629.3023664985269,675.785458877856
2699,3386.2793589724656,3275.8315984452875
5694,5080.137387057121,5903.8573296555405
902,1010.9932741640772,996.7702341686451
683,1040.1506134935423,1039.1613858187409
748,686.7373160978335,665.2370274055279
1876,1876.7505676730468,1920.4165920580888
8647,4689.061060762463,5112.275046352676
5927,5559.548466925886,6215.326690516572
731,631.8980484735781,688.9588300333781
2352,2320.9079263080707,2285.17469420717
2234,2386.595133868854,2583.837331669236
3984,5936.915663926157,5112.246941613073
1781,1524.0767362088511,1724.3401811918432
4416,4672.2164861061965,5477.42193515249
9548,6024.314177629606,6468.113041982735
2231,1633.6036078696766,1724.3401811918432
9837,7877.332053673862,7560.7181824589
8467,8838.932177387192,8914.833043918718
1016,1085.3529444038954,1042.0144836405188
945,621.7109882593522,677.9278306608229
11389,10933.361779684406,11139.323004279488
3715,4033.180539876551,4073.3745745104816
11051,6504.576413301868,6868.2658102592495
2005,2795.636531509796,2809.4905610120463
1838,1281.692923993225,1278.15484832912
7294,11998.17892044806,13927.245862493712
3107,3073.0153473741766,2867.1495611946716
473,653.7293942234954,679.5657897023375
3027,4133.827906741631,4365.42997088581
5068,7571.261174736901,7428.951535098306
3820,4057.3762551078903,4206.869516799071
6451,6394.042217085598,6020.9580200998325
8778,9592.998582762699,9595.616243332277
828,733.9732244339668,799.0492428613333
2594,2897.5204898367515,2928.6061766283233
775,717.2324605151603,717.6067623396871
3734,3774.9146083446053,3997.4954311252827
5993,9510.135780404624,9491.86786319866
5363,5696.690738435487,5710.758498505106
2382,2453.011483941267,2561.392951265839
2557,2729.6158941482017,2861.6568268709143
561,721.1866771702088,799.0492428613333
10967,9004.216304120371,8691.237438882168
3950,4106.84814892879,4253.330393934415
9572,8494.569981005403,8286.110264148152
3427,3525.5191620374176,3371.912864020683
5088,4947.219209094458,5763.809698310975
1084,749.1001729183258,762.6556077153236
2360,2415.418602275523,2580.694374656502
863,646.9140069156399,706.9103917844205
629,1009.1160249921808,1000.2434988677528
7654,11031.72799753678,11642.921635433187
613,888.8380856864828,987.4199296147314
840,677.5802334052638,758.2258457824807
953,1185.3137612540688,1123.1970772830539
5082,6490.259671767352,5986.354844505409
854,744.6911780781097,792.8055446159369
4955,5203.758111365151,5871.7894520339105
624,902.5166824175636,860.056624328412
628,632.5958978047519,635.4549971362684
926,694.7516556370484,732.5858928425849
10333,11958.441940377328,12065.56076060207
4728,5574.143950871802,6100.411881047591
3837,3131.0314713927332,3115.994520163071
2168,2611.627120119042,2663.058325434211
5889,7253.039665993318,7121.802860471326
6146,5518.406774823589,5952.052646372291
8970,7665.955510054729,7793.492451586105
3844,4501.534825397344,4414.040779797195
988,695.348176031186,767.8681651495004
764,645.1145259519407,678.9459685783852
6534,6137.669655120119,6546.356913212737
7245,10758.31112725841,11035.01268418372
6543,4725.5100669422045,5007.195832858237
2273,2115.502924671306,2262.450053136601
1061,1006.5760743455679,1018.7998221733237
12423,13469.389980160211,13847.232259761411
8580,9820.449609056866,10605.476399987629
780,725.2645094602007,763.8584555387197
646,928.6822988957335,791.8515760978656
3367,2868.733008427859,2861.783735847561
17216,9320.86465173582,9634.256599974042
5950,4079.0457945806124,4493.621855148563
571,693.4937844127546,769.745750942172
4167,7728.086597946654,7829.592820009167
472,465.36556986633684,574.9594222939438
4873,4969.77398436796,4532.451677564331
1397,1117.676074404627,1183.8601900221734
1574,1348.1044714159818,1493.470729489457
5215,4959.3915826822595,5408.244978576258
5107,6512.254230240053,6635.491541132044
876,1142.5835584137117,1057.947554967421
751,1082.1007050634985,1051.7995356814188
1158,996.8824584305081,1000.2434988677528
988,688.7718574271395,756.3482599898092
753,870.4027457441505,839.0068007260462
12940,13568.585421505604,14715.37367658146
828,852.952350296483,839.0068007260462
7980,7511.880504887825,7184.470394931775
2551,2664.966258602805,2758.7644819134107
4627,3675.7775291949024,3612.503430089422
4319,4919.893737374644,5668.916349998154
532,646.3546447165049,701.6901978080472
4144,4726.892160502396,5343.050105768973
8455,9825.32315263686,10227.792616945879
11534,6872.328094103303,6562.875248671614
5602,7160.314236125352,7228.825556859378
10580,6398.411131251351,6221.181763815572
2307,2738.1791427240205,2721.0601524703206
4603,6175.858335456738,5628.592514555934
1859,2989.2728323889623,2961.504640852794
4299,4474.716746038005,4844.032930339793
709,649.9339372948269,726.4506039745127
11927,7506.072259071922,7787.948317969178
7850,5765.504245899854,6215.326690516572
3197,1498.5675814591136,1724.3401811918432
6548,5651.105590299261,6147.5683592952855
11825,13716.783654406187,14456.932421736781
4851,4470.868746730019,5027.542402177369
3103,3768.9892871229017,3465.523303429556
4455,6094.188748392383,5758.0221207142795
878,612.6092818607596,681.8549724154304
788,1045.4120678875627,1031.437972036001
4547,5227.213605499618,5658.409919765447
945,1031.190867681654,1051.7995356814188
10454,7355.032230884869,7813.065704056647
9850,14511.82445137565,14998.89293566826
4536,4425.113924592876,4608.67273023443
666,725.6578985766947,785.103316870999
1043,846.8333283218383,863.5298890275197
629,1027.3727629235473,979.8819352223352
1331,1390.4638652133326,1488.4772756753387
2264,3137.5229313357627,2992.0830288790185
746,834.6235702304267,720.0980466130525
9034,11168.085613808602,11563.194711322261
1570,979.097172958106,960.0584304461452
6295,5065.712555854432,5474.055529734994
3882,5474.647522316233,5249.927132525535
1116,776.9200719943227,784.645684200838
4282,6008.044889616395,5906.161311269024
1048,1324.648481846019,1425.4460920431302
1600,1524.5738196403036,1646.387543616561
2328,2874.322468974124,2768.0458092585727
713,729.4399303419856,799.0492428613333
942,980.9257661063874,893.738324483825
945,994.243480682178,1039.1613858187409
827,827.1220099218933,832.2376862486018
2365,2792.085890363362,2752.2420658135525
9022,9856.439575744742,10475.773014905997
9215,7136.531236868056,7155.334822900228
3312,7090.092916503399,6913.242359340499
749,688.7424902591712,767.8681651495004
3597,4827.183180638316,4989.383818135966
4435,5137.4362235321705,5907.209568128832
7598,5541.781987548105,5825.555207335915
2100,2526.8377979001893,2563.0969402596006
1253,1218.6378815996604,1139.0559325487213
7539,10210.40435475398,10698.999957558115
10614,7839.674132311191,7560.7181824589
2201,2434.2292197309,2586.1403251576335
2548,2680.474483621346,2817.5803592533425
2567,2560.3191979368717,2557.6916601330136
8680,12557.769345503824,12349.016829685685
694,640.0293174358945,691.8737566511571
917,1153.1455723930446,1062.3760472859367
2828,4581.801801109939,4812.589984181151
1443,1484.2793517400548,1703.9786175464253
2761,2861.524764457705,2941.1430772073763
1694,1483.9900794471678,1670.6818168993639
552,450.9319202031857,515.0887483622641
1053,1041.866766898691,1039.1613858187409
10387,6069.653257370792,6313.707851494527
684,657.033194188888,720.8563177747548
5939,5026.514203046016,5439.170606330992
882,696.8827231070741,756.3482599898092
1764,2581.362857183586,2750.6310094959335
2390,2504.6484779087928,2606.2142436780846
4378,4327.001551542835,4648.312465728021
6159,4842.889273795661,5651.453514212917
942,721.0537344021144,799.0492428613333
9901,11325.21928507166,11562.027823963102
378,616.2450514497317,594.1378852488426
5020,5145.896272766121,5625.946791229416
875,971.4137641646386,990.6721352601968
6066,4740.059924235084,5584.130193142873
4362,2344.680635253953,2343.3554804958726
432,482.31326466615735,626.145826495462
5287,5359.39256705385,6134.679044783152
461,691.0845925853681,744.1057980022762
7292,9672.049719976643,10092.779408006192
2897,2953.4039610551977,2861.6568268709143
2838,2834.761840641022,2691.933800541339
2467,2682.873182239773,2679.7968936533794
14165,10177.58708537954,10689.619011625577
3858,4623.239818792281,5114.805268954019
6857,5020.9401094502255,5756.876644952976
3013,2887.6657894283894,2861.6568268709143
5120,6579.88732680623,6674.445891594301
7832,10611.99902575287,10979.568754849439
5983,4488.313170243813,4356.823583999339
1950,3327.4966018655105,2965.771909789019
3195,3366.20890961779,3192.1990601663692
608,587.2043561433705,641.6325757520382
4168,4707.469157465366,5415.265513254377
6418,5042.246877441597,5969.852098972721
5241,4711.893062612464,4953.657644171936
891,1079.692033223317,925.5225787102291
9788,7496.205557240016,7539.026936959924
3493,2525.053464203486,2635.6451983295065
3309,2480.5305159438826,2604.510254684323
4221,5440.374283780606,6094.4699769801655
2863,2608.9123903100894,2635.882261392264
645,684.1559470018132,742.402333999475
3082,3163.8743892210855,2972.6967118080993
1624,1363.3607589756054,1507.372022337283
1301,1393.4619428067215,1607.2118230409374
1743,1551.3795982827137,1724.3401811918432
882,1043.5124279139145,958.1027509109701
3929,4483.577097771267,5105.976013001619
889,958.4573002390904,938.2830489214944
2718,1957.8248446222176,1954.378329831889
2259,1809.5714727897898,1908.8725660566379
4401,5335.506739720676,5658.409919765447
13983,15528.160562945215,15394.960242752224
4986,7188.13336272269,7186.0166487952465
8879,9154.766941582418,8947.61957838328
13582,10786.220484475105,11040.02264904099
6110,6145.204254202965,5906.161311269024
7484,10935.413726142764,11235.069060353611
552,621.3270353789596,687.0110778797584
3685,4515.8017965559875,5081.21116228341
2372,1528.1601653814228,1686.5968087311578
2079,1727.0823498716109,1605.2266595752733
1080,978.0974593150105,1003.9500692712894
2822,2460.132499235136,2508.7080657732104
3656,4871.553873024096,5659.847005539214
18374,17083.248123638245,16091.741234564899
2283,3215.164016861096,3181.924575533037
8580,6539.630380797024,6352.341957489005
2762,2929.293967554847,2941.1430772073763
4628,4649.458181961781,5202.772927392867
10171,10150.397260254409,10936.891007099006
18023,14945.993410197163,14650.031053724098
658,641.3622815968378,715.6361237983814
1801,1381.4007572951166,1536.2722486021123
707,678.1809707516379,753.9222391591662
6915,7190.3039608975,6900.111513081246
7840,11642.58520630954,11629.108124786611
2824,2528.7206941471277,2581.1051345764217
1662,1583.5354421584277,1686.5968087311578
605,669.3692323303459,703.3281568495618
3428,4048.9510910505974,4206.869516799071
1109,1030.2296698202013,970.3105716147792
530,459.7596326131721,606.0843552005084
368,628.5008874410811,677.9278306608229
6115,9938.189235548854,10410.417750312723
2283,1519.2592460130109,1638.9337349302486
554,665.1571243547531,728.9546783602473
4176,5465.623649596626,5293.127068774344
4948,4815.7259901779935,5575.67470824436
1656,1397.3173916670407,1547.1290937819363
2450,2489.6934775003683,2592.527894911022
564,515.5711989210616,580.5038759999372
960,758.8998325798577,760.9637204801838
1361,1896.0134589541158,1768.8713298935156
4953,6828.147932298382,6143.82302240421
794,1047.9325629270807,814.6618758755312
3429,3826.51432940898,3445.1617397841383
12431,14552.872484691217,15153.609362786796
4434,3759.111896604246,3802.755553762906
916,1038.5987417764948,974.2678255419002
2518,2684.725208100086,2887.4468822922777
684,627.779132746112,637.3325829289399
931,872.8158425912583,849.5289210505892
701,861.3974528235282,864.320210534648
16052,10962.897091972165,11509.064988579537
743,733.7898281779276,775.286875714109
9660,9142.454831766621,8659.30141946006
982,924.2019245761804,878.3883676647195
9980,5136.918576696306,5684.851063444962
8930,9664.014734701781,10258.756717376553
1939,1563.6234585338532,1594.4865567788725
1244,1405.0038345298087,1529.7472849666688
601,644.2560390196622,701.6901978080472
1166,1964.7370406524221,1970.3978644466097
2230,2535.1859026403376,2700.7837949574305
5765,9478.724569397851,10040.743613504517
16520,10238.683795682244,11152.260866675697
740,485.36904036298944,604.7337770225822
1122,1006.3943033517027,1003.9500692712894
1963,1703.40464943268,1791.0454768380314
870,1462.2134532851258,1617.697750054257
1237,1439.4412883932835,1660.0099276870058
2903,2603.272151953692,2642.8800126465626
5248,5058.672336196213,5474.055529734994
3918,3826.167963508357,3937.696086217361
8201,5168.539375386813,5696.486377240932
12466,9598.071856202583,10263.766682233823
2648,2414.2551572687876,2438.2205752511213
3740,2627.468800505393,2740.1004810239265
2306,2636.37577120228,2848.1301962257817
2434,2900.0702799611563,2894.236446645661
6518,4660.446079186271,5634.2023953840735
8129,6116.329507067144,6418.593737775371
1758,1603.7490107755343,1675.7905429413702
795,1109.171551500747,1035.0146394777814
2519,2575.7488361514033,2640.8717555984235
1449,1536.104558845405,1598.7262144778656
9005,5412.471033259067,6138.289242075057
4903,5701.688043684081,5992.210303910416
3710,2664.7034511692755,2843.376222288976
12576,10589.701441093253,10969.265687710144
2296,2373.4376524254862,2528.347102445655
6793,7766.645009289248,7793.492451586105
4978,4894.83341813051,5389.115943580371
3257,3319.308813959956,3220.7423662331
3456,3817.2476295424744,3442.2662181357
544,695.9149092214394,756.3482599898092
10216,11301.21067323937,11898.729202599387
2376,3245.101490119327,3285.3897004559553
1304,1144.8450912753515,1111.2921590809237
4458,2550.9951643678996,2700.7837949574305
5544,6063.924139172607,6289.287774794632
8163,7978.168699329286,7339.470896052936
675,607.5422705377741,596.0154710415142
2872,2798.3147078916395,2621.1895552069254
4439,3372.0244615979605,3109.3751697699304
17986,15329.5416855865,15347.459943691305
774,1027.4852636898597,933.2442583907871
10012,9693.048124892613,9891.474231088008
1192,1021.262604854385,1042.2281720738627
4788,6052.573461180313,6100.046096803631
4662,5551.8699804033695,5702.576756083794
15092,15676.81682299747,15542.052124585376
1147,2224.9122354395354,2154.933550999239
9492,4942.599798409981,5785.412378936298
1043,1007.1387911528982,979.8819352223352
6128,5561.914576616851,6147.5683592952855
547,533.2963592443167,555.1423071879058
1079,1526.1229790294335,1660.0099276870058
899,1054.3034703101744,1051.7995356814188
2770,2742.116429741215,2874.2788541351065
732,676.3776651525743,742.402333999475
2058,2470.2281843691576,2595.494916489336
4931,6594.00554928505,6414.775553561507
1040,1003.6314253271165,955.3366845141637
1800,1290.9300334340735,1300.6590622262286
8067,10535.931362617703,11303.488004010718
14976,10107.95532014299,10522.422456562328
816,2214.385420845701,843.8971708698097
477,719.6290763696903,718.8371944527195
17191,11745.6893120346,12219.351761033653
15745,15053.521459413027,15965.420337866452
3364,3500.906434879223,3330.1067391231586
5491,5354.154279274956,5887.875913575754
1731,1427.9356282538033,1571.2147082878946
1822,1529.6873575812353,1724.3401811918432
14725,13274.94099347294,13452.034233937497
6088,7324.102647569265,7425.353560284014
11040,7458.771109683303,7813.065704056647
